contact,duration,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,contacts,financial,campaigns,demographic
1.0,81.0,1.4,93.444,-36.1,4.964,5228.1,1000.0,1.0,0.0,58.0
0.0,69.0,1.4,94.465,-41.8,4.961,5228.1,1000.0,0.0,0.0,37.0
0.0,524.0,1.1,93.994,-36.4,4.857,5191.0,1001.0,4.0,0.0,63.0
0.0,138.0,1.4,93.918,-42.7,4.96,5228.1,1005.0,1.0,0.0,40.0
1.0,87.0,-1.8,92.893,-46.2,1.266,5099.1,1000.0,1.0,0.0,51.0
1.0,644.5,-1.1,94.199,-37.5,0.879,4963.6,1001.0,4.0,0.0,46.0
1.0,365.0,-2.9,92.963,-40.8,1.268,5076.2,1002.0,1.0,0.0,34.0
1.0,74.0,-0.1,93.2,-42.0,4.153,5195.8,1002.0,1.0,2.0,36.0
1.0,107.0,1.4,93.444,-36.1,4.963,5228.1,1002.0,1.0,0.0,67.0
1.0,574.0,-1.8,92.893,-46.2,1.266,5099.1,997.0,1.0,3.0,71.0
0.0,211.0,1.1,93.994,-36.4,4.855,5191.0,1001.0,1.0,0.0,53.0
1.0,100.0,1.4,93.918,-42.7,4.961,5228.1,1001.0,1.0,0.0,66.0
1.0,275.0,-1.8,92.893,-46.2,1.291,5099.1,1002.0,2.0,0.0,42.0
1.0,47.0,1.4,93.918,-42.7,4.968,5228.1,1000.0,1.0,0.0,51.0
1.0,516.0,-1.8,92.893,-46.2,1.291,5099.1,1001.0,0.0,2.0,40.0
1.0,130.0,1.4,93.444,-36.1,4.965,5228.1,1002.0,1.0,0.0,54.0
1.0,133.0,-1.8,92.893,-46.2,1.25,5099.1,1000.0,1.0,0.0,67.0
1.0,178.0,1.4,93.444,-36.1,4.963,5228.1,1000.0,1.0,0.0,48.0
0.0,629.0,1.1,93.994,-36.4,4.859,5191.0,1001.0,1.0,0.0,52.0
1.0,453.0,1.4,93.444,-36.1,4.966,5228.1,1002.0,2.0,0.0,47.0
1.0,133.0,-1.8,92.893,-46.2,1.299,5099.1,1001.0,2.0,0.0,46.0
0.0,160.0,1.1,93.994,-36.4,4.857,5191.0,1000.0,1.0,0.0,39.0
0.0,130.0,1.1,93.994,-36.4,4.857,5191.0,1000.0,1.0,0.0,52.0
1.0,213.0,1.4,93.444,-36.1,4.964,5228.1,1000.0,2.0,0.0,60.0
0.0,118.0,1.1,93.994,-36.4,4.857,5191.0,1000.0,1.0,0.0,52.0
1.0,432.0,-0.1,93.2,-42.0,4.021,5195.8,1001.0,1.0,0.0,50.0
1.0,199.0,-3.4,92.431,-26.949999999999992,0.754,5017.5,1000.0,1.0,0.0,80.0
1.0,182.0,-3.4,92.649,-30.1,0.716,5017.5,997.0,0.0,4.0,65.0
0.0,95.0,1.4,94.465,-41.8,4.96,5228.1,1005.0,1.0,0.0,40.0
1.0,492.0,-1.8,93.876,-40.0,0.685,5008.7,1000.0,1.0,0.0,72.0
1.0,103.0,-1.8,92.843,-50.0,1.687,5099.1,1000.0,2.0,0.0,31.0
1.0,258.0,-0.1,93.2,-42.0,4.12,5195.8,1001.0,0.0,2.0,57.0
1.0,644.5,1.4,93.444,-36.1,4.965,5228.1,1004.0,2.0,0.0,45.0
0.0,125.0,1.1,93.994,-36.4,4.856,5191.0,1003.0,1.0,0.0,28.0
0.0,135.0,1.1,93.994,-36.4,4.856,5191.0,1002.0,1.0,0.0,46.0
0.0,99.0,1.1,93.994,-36.4,4.856,5191.0,1001.0,2.0,0.0,41.0
1.0,228.0,-1.8,92.893,-46.2,1.327,5099.1,1001.0,0.0,0.0,46.0
1.0,230.0,-1.8,93.075,-47.1,1.405,5099.1,1001.0,2.0,2.0,41.0
0.0,188.0,1.1,93.994,-36.4,4.86,5191.0,1000.0,2.0,0.0,46.0
0.0,127.0,1.1,93.994,-36.4,4.857,5191.0,1000.0,2.0,0.0,48.0
1.0,68.0,1.4,93.918,-42.7,4.962,5228.1,1001.0,2.0,0.0,50.0
0.0,296.0,1.1,93.994,-36.4,4.856,5191.0,1000.0,0.0,0.0,38.0
1.0,308.0,-0.1,93.2,-42.0,4.076,5195.8,1000.0,1.0,0.0,38.0
1.0,74.0,-1.8,92.843,-50.0,1.556,5099.1,1001.0,2.0,0.0,32.0
0.0,123.0,1.1,93.994,-36.4,4.856,5191.0,1000.0,1.0,0.0,39.0
0.0,13.0,1.4,94.465,-41.8,4.959,5228.1,1003.0,0.0,0.0,35.0
1.0,102.0,1.4,93.918,-42.7,4.961,5228.1,1005.0,1.0,0.0,34.0
0.0,25.0,-1.8,92.893,-46.2,1.291,5099.1,1005.0,1.0,0.0,37.0
0.0,449.0,-2.9,92.201,-31.4,0.879,5076.2,1000.0,0.0,0.0,41.0
0.0,9.0,1.4,94.465,-41.8,4.959,5228.1,1005.0,1.0,0.0,52.0
1.0,114.0,1.4,93.444,-36.1,4.964,5228.1,1005.0,0.0,0.0,55.0
1.0,111.0,1.4,93.918,-42.7,4.958,5228.1,1001.0,1.0,0.0,49.0
1.0,633.0,1.4,93.918,-42.7,4.963,5228.1,1000.0,3.0,0.0,48.0
1.0,396.0,1.4,93.918,-42.7,4.963,5228.1,1000.0,2.0,0.0,43.0
1.0,104.0,1.4,93.444,-36.1,4.965,5228.1,1005.0,1.0,0.0,63.0
1.0,212.0,-1.7,94.055,-39.8,0.72,4991.6,1003.0,0.0,0.0,44.0
1.0,155.0,-0.1,93.2,-42.0,4.12,5195.8,1000.0,2.0,0.0,32.0
0.0,587.0,1.4,94.465,-41.8,4.959,5228.1,1000.0,0.0,0.0,45.0
1.0,644.5,1.4,93.918,-42.7,4.963,5228.1,1000.0,1.0,0.0,44.0
0.0,256.0,1.4,93.918,-42.7,4.966,5228.1,1002.0,1.0,0.0,53.0
1.0,83.0,-2.9,92.201,-31.4,0.821,5076.2,1000.0,1.0,0.0,45.0
1.0,63.0,1.4,93.444,-36.1,4.965,5228.1,1001.0,0.0,0.0,37.0
0.0,224.0,1.4,94.465,-41.8,4.947,5228.1,1001.0,1.0,0.0,38.0
1.0,240.0,-1.8,92.893,-46.2,1.344,5099.1,1001.0,1.0,0.0,40.0
0.0,170.0,1.4,94.465,-41.8,4.959,5228.1,1001.0,2.0,0.0,44.0
1.0,42.0,-1.8,92.893,-46.2,1.334,5099.1,1001.0,2.0,2.0,44.0
0.0,173.0,1.1,93.994,-36.4,4.856,5191.0,1000.0,2.0,0.0,41.0
1.0,157.0,-1.8,92.893,-46.2,1.344,5099.1,1003.0,0.0,0.0,39.0
1.0,586.0,1.4,93.918,-42.7,4.962,5228.1,1001.0,1.0,0.0,29.0
0.0,644.5,1.4,94.465,-41.8,4.962,5228.1,1002.0,2.0,0.0,49.0
1.0,202.0,-1.8,93.876,-40.0,0.697,5008.7,997.0,0.0,3.0,37.0
1.0,172.0,1.4,93.918,-42.7,4.963,5228.1,1001.0,1.0,0.0,40.0
1.0,21.0,-1.8,92.893,-46.2,1.266,5099.1,1001.0,1.0,0.0,54.0
1.0,77.0,1.4,93.918,-42.7,4.963,5228.1,1000.0,1.0,0.0,42.0
1.0,224.0,-1.8,93.075,-47.1,1.405,5099.1,1001.0,1.0,2.0,45.0
1.0,474.0,1.4,93.444,-36.1,4.963,5228.1,1000.0,2.0,0.0,50.0
1.0,182.0,-3.4,92.649,-30.1,0.714,5017.5,997.0,1.0,3.0,85.0
0.0,311.0,1.1,93.994,-36.4,4.86,5191.0,1002.0,1.0,0.0,29.0
1.0,168.0,-1.8,92.893,-46.2,1.334,5099.1,1002.0,0.0,0.0,39.0
1.0,146.0,-1.8,92.893,-46.2,1.266,5099.1,1002.0,2.0,0.0,44.0
0.0,188.0,1.4,94.465,-41.8,4.967,5228.1,1005.0,2.0,0.0,47.0
1.0,97.0,-1.8,92.893,-46.2,1.244,5099.1,1001.0,1.0,2.0,46.0
1.0,508.0,1.4,93.444,-36.1,4.965,5228.1,1002.0,2.0,0.0,43.0
1.0,82.0,1.4,93.444,-36.1,4.968,5228.1,1002.0,0.0,0.0,58.0
1.0,147.0,-1.8,92.893,-46.2,1.291,5099.1,1004.0,0.0,2.0,39.0
0.0,231.0,1.1,93.994,-36.4,4.855,5191.0,1001.0,2.0,0.0,61.0
1.0,84.0,1.4,93.444,-36.1,4.964,5228.1,1003.0,3.0,0.0,53.0
0.0,139.0,1.4,94.465,-41.8,4.961,5228.1,1001.0,0.0,0.0,48.0
1.0,136.0,1.4,93.918,-42.7,4.962,5228.1,1002.0,1.0,0.0,68.0
1.0,269.0,-1.8,92.893,-46.2,1.313,5099.1,1000.0,1.0,0.0,40.0
1.0,17.0,-1.8,92.893,-46.2,1.266,5099.1,1004.0,1.0,0.0,38.0
1.0,36.0,-0.1,93.2,-42.0,4.12,5195.8,1000.0,1.0,0.0,44.0
1.0,644.5,-0.1,93.2,-42.0,4.12,5195.8,1002.0,2.0,0.0,41.0
0.0,108.0,-2.9,92.963,-40.8,1.262,5076.2,1003.0,0.0,0.0,36.0
1.0,93.0,1.4,93.444,-36.1,4.964,5228.1,1002.0,1.0,0.0,41.0
1.0,307.0,1.4,93.918,-42.7,4.961,5228.1,1000.0,2.0,0.0,59.0
1.0,231.0,-1.8,93.075,-47.1,1.453,5099.1,1000.0,0.0,0.0,38.0
1.0,11.0,-1.8,92.893,-46.2,1.25,5099.1,1005.0,1.0,2.0,34.0
0.0,241.0,1.1,93.994,-36.4,4.86,5191.0,1005.0,1.0,0.0,37.0
1.0,123.0,1.4,93.444,-36.1,4.963,5228.1,1000.0,0.0,0.0,61.0
0.0,55.0,1.1,93.994,-36.4,4.857,5191.0,1000.0,1.0,0.0,49.0
0.0,169.0,-3.4,92.431,-26.949999999999992,0.739,5017.5,1001.0,1.0,0.0,39.0
0.0,45.0,1.4,94.465,-41.8,4.959,5228.1,1000.0,0.0,0.0,37.0
1.0,644.5,-3.4,92.431,-26.949999999999992,0.739,5017.5,1000.0,1.0,0.0,65.0
0.0,109.0,1.1,93.994,-36.4,4.856,5191.0,1000.0,0.0,0.0,30.0
0.0,377.0,-0.1,93.2,-42.0,4.12,5195.8,997.0,2.0,4.0,47.0
1.0,13.0,1.4,93.444,-36.1,4.962,5228.1,1005.0,0.0,0.0,48.0
1.0,439.0,1.4,93.444,-36.1,4.966,5228.1,1002.0,2.0,0.0,60.0
0.0,129.0,1.1,93.994,-36.4,4.86,5191.0,1001.0,0.0,0.0,51.0
1.0,241.0,-1.8,93.075,-47.1,1.435,5099.1,1001.0,1.0,2.0,47.0
1.0,218.0,1.4,93.918,-42.7,4.963,5228.1,1002.0,1.0,0.0,39.0
0.0,60.0,1.1,93.994,-36.4,4.864,5191.0,1005.0,1.0,0.0,38.0
1.0,139.0,-0.1,93.2,-42.0,4.153,5195.8,1000.0,1.0,0.0,42.0
1.0,64.0,-0.1,93.2,-42.0,4.021,5195.8,1000.0,0.0,0.0,44.0
1.0,197.0,-0.1,93.2,-42.0,4.076,5195.8,1000.0,0.0,0.0,37.0
1.0,95.0,-2.9,92.963,-40.8,1.26,5076.2,1000.0,1.0,0.0,50.0
1.0,227.0,1.4,93.444,-36.1,4.964,5228.1,1000.0,4.0,0.0,41.0
0.0,34.0,1.1,93.994,-36.4,4.856,5191.0,1003.0,0.0,0.0,45.0
1.0,644.5,1.4,93.444,-36.1,4.963,5228.1,1005.0,1.0,0.0,51.0
0.0,178.0,1.1,93.994,-36.4,4.855,5191.0,1001.0,0.0,0.0,45.0
0.0,220.0,-1.8,93.075,-47.1,1.405,5099.1,1000.0,1.0,0.0,42.0
1.0,88.0,1.4,93.444,-36.1,4.968,5228.1,1000.0,0.0,0.0,59.0
1.0,644.5,-0.1,93.2,-42.0,4.12,5195.8,1000.0,1.0,0.0,44.0
0.0,83.0,1.1,93.994,-36.4,4.856,5191.0,1000.0,1.0,0.0,45.0
1.0,78.0,1.4,93.444,-36.1,4.967,5228.1,1002.0,1.0,0.0,58.0
1.0,371.0,-1.8,93.369,-34.8,0.635,5008.7,1002.0,1.0,3.0,36.0
1.0,301.0,-0.1,93.2,-42.0,4.076,5195.8,1001.0,0.0,2.0,56.0
1.0,108.0,-1.8,93.075,-47.1,1.405,5099.1,1002.0,1.0,2.0,25.0
0.0,68.0,1.4,94.465,-41.8,4.959,5228.1,1000.0,0.0,0.0,42.0
1.0,253.0,-1.7,94.027,-38.3,0.9,4991.6,997.0,1.0,3.0,35.0
0.0,151.0,1.1,93.994,-36.4,4.857,5191.0,1000.0,0.0,0.0,50.0
1.0,268.0,-1.8,93.075,-47.1,1.445,5099.1,1000.0,0.0,0.0,37.0
0.0,141.0,1.4,93.918,-42.7,4.962,5228.1,1000.0,0.0,0.0,69.0
0.0,89.0,1.1,93.994,-36.4,4.855,5191.0,1001.0,2.0,0.0,55.0
0.0,100.0,1.1,93.994,-36.4,4.855,5191.0,1000.0,2.0,0.0,51.0
1.0,297.0,1.4,93.918,-42.7,4.963,5228.1,1000.0,2.0,0.0,42.0
1.0,404.0,1.4,93.444,-36.1,4.965,5228.1,1003.0,2.0,0.0,66.0
0.0,245.0,1.1,93.994,-36.4,4.857,5191.0,1001.0,2.0,0.0,71.0
0.0,169.0,1.1,93.994,-36.4,4.864,5191.0,1002.0,2.0,0.0,52.0
1.0,494.0,1.4,93.918,-42.7,4.962,5228.1,1000.0,1.0,0.0,42.0
1.0,264.0,-3.4,92.649,-30.1,0.714,5017.5,1000.0,1.0,0.0,36.0
1.0,284.0,-1.8,93.369,-34.8,0.652,5008.7,1001.0,1.0,0.0,65.0
1.0,644.5,-1.8,93.075,-47.1,1.415,5099.1,1002.0,1.0,2.0,50.0
0.0,109.0,1.1,93.994,-36.4,4.856,5191.0,1000.0,0.0,0.0,57.0
1.0,574.0,-1.8,93.075,-47.1,1.365,5099.1,1000.0,1.0,0.0,40.0
1.0,121.0,-1.8,92.893,-46.2,1.327,5099.1,1001.0,1.0,0.0,52.0
0.0,299.0,1.1,93.994,-36.4,4.857,5191.0,1000.0,3.0,0.0,52.0
1.0,85.0,1.4,93.444,-36.1,4.962,5228.1,1001.0,2.0,0.0,54.0
1.0,77.0,1.4,93.444,-36.1,4.963,5228.1,1000.0,1.0,0.0,42.0
1.0,48.0,-1.8,93.075,-47.1,1.415,5099.1,1000.0,1.0,0.0,71.0
0.0,517.0,1.1,93.994,-36.4,4.856,5191.0,1002.0,1.0,0.0,66.0
0.0,39.0,1.4,94.465,-41.8,4.959,5228.1,1005.0,1.0,0.0,65.0
1.0,26.0,-0.1,93.2,-42.0,4.076,5195.8,1001.0,4.0,2.0,43.0
1.0,644.5,-0.1,93.2,-42.0,4.021,5195.8,1000.0,1.0,0.0,39.0
0.0,429.0,1.1,93.994,-36.4,4.857,5191.0,1005.0,2.0,0.0,72.0
0.0,100.0,1.1,93.994,-36.4,4.858,5191.0,1001.0,1.0,0.0,39.0
0.0,76.0,1.1,93.994,-36.4,4.857,5191.0,1003.0,0.0,0.0,46.0
1.0,644.5,1.4,93.918,-42.7,4.961,5228.1,1002.0,3.0,0.0,31.0
1.0,35.0,-1.8,92.893,-46.2,1.327,5099.1,1000.0,1.0,0.0,53.0
1.0,190.0,-1.8,92.893,-46.2,1.244,5099.1,1005.0,2.0,0.0,47.0
1.0,69.0,1.4,93.444,-36.1,4.963,5228.1,1002.0,2.0,0.0,41.0
1.0,57.0,-0.1,93.2,-42.0,4.076,5195.8,1000.0,1.0,0.0,40.0
1.0,352.0,-1.8,93.075,-47.1,1.405,5099.1,1000.0,0.0,0.0,49.0
1.0,391.0,-0.1,93.2,-42.0,4.191,5195.8,1000.0,1.0,0.0,46.0
1.0,493.0,1.4,93.444,-36.1,4.968,5228.1,1000.0,1.0,0.0,44.0
1.0,25.0,-1.8,92.893,-46.2,1.291,5099.1,1003.0,1.0,0.0,44.0
1.0,90.0,1.4,93.444,-36.1,4.968,5228.1,1000.0,1.0,0.0,44.0
1.0,106.0,1.4,93.918,-42.7,4.968,5228.1,1002.0,1.0,0.0,41.0
1.0,397.0,1.4,93.918,-42.7,4.958,5228.1,1000.0,1.0,0.0,34.0
0.0,118.0,1.1,93.994,-36.4,4.858,5191.0,1000.0,2.0,0.0,29.0
1.0,539.0,-1.8,92.893,-46.2,1.327,5099.1,1000.0,1.0,0.0,40.0
0.0,174.0,1.1,93.994,-36.4,4.857,5191.0,1000.0,0.0,0.0,52.0
1.0,400.0,1.4,93.444,-36.1,4.967,5228.1,1000.0,3.0,0.0,58.0
1.0,114.0,-1.8,92.893,-46.2,1.299,5099.1,1001.0,1.0,0.0,59.0
0.0,509.0,1.1,93.994,-36.4,4.857,5191.0,1000.0,0.0,0.0,39.0
1.0,17.0,-0.1,93.2,-42.0,4.153,5195.8,1000.0,1.0,0.0,38.0
0.0,388.0,1.4,94.465,-41.8,4.961,5228.1,1005.0,0.0,0.0,41.0
1.0,644.5,1.4,93.918,-42.7,4.963,5228.1,1000.0,0.0,0.0,50.0
0.0,14.0,1.4,94.465,-41.8,4.959,5228.1,1002.0,1.0,0.0,57.0
1.0,644.5,1.4,93.918,-42.7,4.957,5228.1,1000.0,0.0,0.0,61.0
0.0,35.0,1.4,93.918,-42.7,4.961,5228.1,1000.0,2.0,0.0,58.0
1.0,136.0,1.4,93.444,-36.1,4.964,5228.1,1000.0,0.0,0.0,33.0
0.0,159.0,1.1,93.994,-36.4,4.858,5191.0,1002.0,1.0,0.0,63.0
1.0,105.0,1.4,93.918,-42.7,4.96,5228.1,1005.0,1.0,0.0,44.0
1.0,406.0,1.4,93.444,-36.1,4.967,5228.1,1000.0,1.0,0.0,55.0
0.0,221.0,1.1,93.994,-36.4,4.857,5191.0,1001.0,2.0,0.0,61.0
1.0,191.0,-1.8,93.075,-47.1,1.405,5099.1,1004.0,0.0,2.0,44.0
1.0,212.0,-1.7,94.027,-38.3,0.894,4991.6,997.0,0.0,3.0,44.0
0.0,143.0,1.1,93.994,-36.4,4.864,5191.0,1003.0,2.0,0.0,48.0
1.0,56.0,-3.4,92.431,-26.949999999999992,0.754,5017.5,1002.0,0.0,3.0,60.0
1.0,125.0,-1.8,92.893,-46.2,1.334,5099.1,1001.0,2.0,0.0,38.0
0.0,186.0,-1.8,92.893,-46.2,1.27,5099.1,1001.0,1.0,0.0,42.0
1.0,282.0,-2.9,92.469,-33.6,1.044,5076.2,1000.0,0.0,0.0,51.0
0.0,138.0,1.1,93.994,-36.4,4.857,5191.0,1005.0,0.0,0.0,38.0
1.0,644.5,1.4,93.444,-36.1,4.962,5228.1,1001.0,1.0,0.0,37.0
1.0,397.0,-2.9,92.963,-40.8,1.268,5076.2,1000.0,0.0,0.0,34.0
1.0,448.0,1.4,93.918,-42.7,4.963,5228.1,1004.0,3.0,0.0,68.0
0.0,18.0,1.1,93.994,-36.4,4.858,5191.0,1005.0,1.0,0.0,38.0
1.0,234.0,-0.1,93.2,-42.0,4.021,5195.8,1005.0,0.0,2.0,52.0
1.0,644.5,-1.8,92.893,-46.2,1.334,5099.1,1000.0,0.0,0.0,44.0
0.0,160.0,-0.1,93.2,-42.0,4.223,5195.8,1000.0,1.0,0.0,44.0
1.0,350.0,1.4,93.918,-42.7,4.968,5228.1,1001.0,1.0,0.0,48.0
1.0,391.0,1.4,93.918,-42.7,4.962,5228.1,1000.0,0.0,0.0,38.0
0.0,185.0,1.1,93.994,-36.4,4.857,5191.0,1000.0,1.0,0.0,31.0
0.0,65.0,1.4,94.465,-41.8,4.961,5228.1,1000.0,5.0,0.0,46.0
1.0,109.0,1.4,93.918,-42.7,4.962,5228.1,1005.0,1.0,0.0,32.0
0.0,89.0,1.1,93.994,-36.4,4.855,5191.0,1003.0,2.0,0.0,43.0
1.0,348.0,-1.8,92.893,-46.2,1.313,5099.1,1003.0,1.0,0.0,43.0
0.0,644.5,1.1,93.994,-36.4,4.856,5191.0,1000.0,2.0,0.0,49.0
1.0,202.0,1.4,93.444,-36.1,4.963,5228.1,1000.0,1.0,0.0,67.0
0.0,71.0,1.4,93.918,-42.7,4.963,5228.1,1002.0,1.0,0.0,36.0
1.0,93.0,1.4,93.444,-36.1,4.966,5228.1,1000.0,1.0,0.0,39.0
0.0,147.0,1.4,94.465,-41.8,4.865,5228.1,1000.0,1.0,0.0,59.0
0.0,133.0,1.1,93.994,-36.4,4.857,5191.0,1000.0,1.0,0.0,47.0
1.0,323.0,-2.9,92.201,-31.4,0.843,5076.2,1001.0,1.0,0.0,68.0
0.0,165.0,-1.8,93.369,-34.8,0.643,5008.7,1002.0,1.0,0.0,33.0
0.0,73.0,1.1,93.994,-36.4,4.855,5191.0,1003.0,0.0,0.0,35.0
1.0,221.0,-0.1,93.2,-42.0,4.021,5195.8,1001.0,2.0,0.0,68.0
0.0,58.0,1.4,93.918,-42.7,4.955,5228.1,1000.0,1.0,0.0,61.0
1.0,201.0,-1.1,94.601,-49.5,1.025,4963.6,997.0,1.0,3.0,71.0
0.0,644.5,1.1,93.994,-36.4,4.86,5191.0,1002.0,0.0,0.0,45.0
0.0,105.0,1.4,94.465,-41.8,4.959,5228.1,1003.0,0.0,0.0,41.0
1.0,121.0,-1.8,93.075,-47.1,1.405,5099.1,1000.0,5.0,0.0,45.0
1.0,291.0,-1.8,92.893,-46.2,1.244,5099.1,1001.0,0.0,0.0,39.0
1.0,288.0,-1.8,92.893,-46.2,1.299,5099.1,1001.0,1.0,2.0,33.0
1.0,644.5,-1.8,92.893,-46.2,1.334,5099.1,1000.0,1.0,0.0,37.0
1.0,131.0,-2.9,92.201,-31.4,0.884,5076.2,997.0,0.0,4.0,40.0
1.0,213.0,-1.8,93.075,-47.1,1.405,5099.1,1002.0,4.0,0.0,36.0
1.0,124.0,-1.8,92.893,-46.2,1.25,5099.1,1002.0,2.0,2.0,36.0
0.0,80.0,1.1,93.994,-36.4,4.86,5191.0,1002.0,1.0,0.0,56.0
1.0,202.0,1.4,93.444,-36.1,4.968,5228.1,1000.0,2.0,0.0,57.0
1.0,86.0,1.4,93.918,-42.7,4.961,5228.1,1001.0,1.0,0.0,61.0
1.0,115.0,1.4,93.444,-36.1,4.963,5228.1,1000.0,1.0,0.0,38.0
1.0,326.0,-1.8,92.893,-46.2,1.25,5099.1,1005.0,1.0,3.0,41.0
0.0,5.0,-1.1,94.601,-49.5,1.016,4963.6,1000.0,1.0,0.0,44.0
1.0,129.0,1.4,93.444,-36.1,4.964,5228.1,1002.0,1.0,0.0,39.0
0.0,223.0,1.1,93.994,-36.4,4.857,5191.0,1000.0,0.0,0.0,52.0
1.0,245.0,-1.8,93.369,-34.8,0.643,5008.7,1001.0,1.0,0.0,62.0
1.0,644.5,1.4,93.444,-36.1,4.965,5228.1,1000.0,2.0,0.0,49.0
1.0,351.0,-1.8,93.075,-47.1,1.405,5099.1,1001.0,1.0,2.0,49.0
0.0,644.5,1.4,94.465,-41.8,4.961,5228.1,1001.0,1.0,0.0,41.0
1.0,90.0,1.4,93.918,-42.7,4.962,5228.1,1000.0,1.0,0.0,43.0
1.0,98.0,-1.8,92.893,-46.2,1.327,5099.1,1000.0,1.0,0.0,60.0
1.0,149.0,1.4,93.444,-36.1,4.963,5228.1,1000.0,1.0,0.0,38.0
1.0,133.0,-1.8,92.893,-46.2,1.25,5099.1,1001.0,2.0,0.0,50.0
1.0,288.0,1.4,93.444,-36.1,4.963,5228.1,1000.0,0.0,0.0,45.0
0.0,287.0,1.1,93.994,-36.4,4.855,5191.0,1001.0,1.0,0.0,37.0
1.0,176.0,1.4,93.444,-36.1,4.968,5228.1,1000.0,1.0,0.0,40.0
1.0,247.0,1.4,93.918,-42.7,4.961,5228.1,1000.0,2.0,0.0,62.0
1.0,63.0,1.4,93.444,-36.1,4.964,5228.1,1003.0,1.0,0.0,57.0
1.0,215.0,1.4,93.918,-42.7,4.963,5228.1,1001.0,1.0,0.0,56.0
1.0,328.0,1.4,93.444,-36.1,4.968,5228.1,1000.0,2.0,0.0,47.0
1.0,128.0,1.4,93.918,-42.7,4.961,5228.1,1000.0,1.0,0.0,48.0
1.0,436.0,-2.9,92.201,-31.4,0.869,5076.2,997.0,1.0,3.0,54.0
1.0,644.5,-1.8,93.075,-47.1,1.365,5099.1,1001.0,1.0,0.0,39.0
1.0,113.0,-1.8,93.876,-40.0,0.682,5008.7,1003.0,1.0,3.0,37.0
0.0,28.0,1.4,94.465,-41.8,4.959,5228.1,1003.0,0.0,0.0,52.0
0.0,72.0,1.4,94.465,-41.8,4.866,5228.1,1000.0,0.0,0.0,66.0
0.0,65.0,1.1,93.994,-36.4,4.858,5191.0,1002.0,1.0,0.0,58.0
0.0,371.0,1.1,93.994,-36.4,4.857,5191.0,1001.0,1.0,0.0,62.0
1.0,66.0,-1.8,92.893,-46.2,1.281,5099.1,1001.0,1.0,2.0,48.0
1.0,201.0,-0.1,93.2,-42.0,4.076,5195.8,1003.0,1.0,0.0,61.0
0.0,209.0,1.4,94.465,-41.8,4.96,5228.1,1005.0,1.0,0.0,34.0
1.0,110.0,-1.8,93.876,-40.0,0.682,5008.7,1001.0,1.0,0.0,69.0
1.0,157.0,1.4,93.918,-42.7,4.961,5228.1,1004.0,0.0,0.0,48.0
1.0,132.0,-1.8,93.075,-47.1,1.365,5099.1,1001.0,2.0,0.0,56.0
1.0,65.0,-1.8,93.075,-47.1,1.445,5099.1,1001.0,1.0,0.0,72.0
1.0,351.0,1.4,93.444,-36.1,4.964,5228.1,1002.0,4.0,0.0,41.0
0.0,506.0,1.1,93.994,-36.4,4.857,5191.0,1000.0,2.0,0.0,40.0
0.0,424.0,1.4,94.465,-41.8,4.96,5228.1,1001.0,0.0,0.0,52.0
1.0,62.0,-1.8,92.893,-46.2,1.327,5099.1,1005.0,1.0,2.0,40.0
1.0,106.0,1.4,93.918,-42.7,4.96,5228.1,1002.0,0.0,0.0,39.0
0.0,344.0,1.1,93.994,-36.4,4.859,5191.0,1001.0,1.0,0.0,57.0
0.0,81.0,1.1,93.994,-36.4,4.86,5191.0,1003.0,2.0,0.0,42.0
0.0,159.0,1.1,93.994,-36.4,4.859,5191.0,1000.0,1.0,0.0,47.0
1.0,140.0,-0.1,93.2,-42.0,4.12,5195.8,1000.0,0.0,0.0,49.0
1.0,249.0,-1.8,92.893,-46.2,1.327,5099.1,1004.0,0.0,2.0,44.0
1.0,192.0,1.4,93.444,-36.1,4.962,5228.1,1005.0,1.0,0.0,40.0
1.0,235.0,-3.4,92.649,-30.1,0.722,5017.5,1003.0,0.0,0.0,40.0
1.0,644.5,-1.8,93.075,-47.1,1.365,5099.1,1000.0,1.0,0.0,47.0
1.0,140.0,-1.8,92.893,-46.2,1.281,5099.1,1002.0,0.0,0.0,46.0
0.0,122.0,1.4,94.465,-41.8,4.958,5228.1,1001.0,2.0,0.0,47.0
0.0,80.0,1.4,93.444,-36.1,4.965,5228.1,1005.0,1.0,0.0,41.0
1.0,644.5,-1.8,92.893,-46.2,1.244,5099.1,1000.0,0.0,0.0,38.0
1.0,370.0,-1.8,93.369,-34.8,0.643,5008.7,997.0,1.0,3.0,37.0
0.0,77.0,1.4,93.444,-36.1,4.963,5228.1,1005.0,1.0,0.0,63.0
1.0,644.5,-1.8,92.893,-46.2,1.299,5099.1,1001.0,1.0,0.0,44.0
0.0,313.0,1.4,93.444,-36.1,4.964,5228.1,1000.0,1.0,0.0,45.0
0.0,141.0,-1.7,94.027,-38.3,0.898,4991.6,1002.0,1.0,2.0,57.0
1.0,644.5,-1.8,92.893,-46.2,1.313,5099.1,1003.0,2.0,2.0,42.0
1.0,236.0,1.4,93.918,-42.7,4.96,5228.1,1001.0,1.0,0.0,35.0
1.0,82.0,1.4,93.918,-42.7,4.962,5228.1,1001.0,1.0,0.0,43.0
1.0,250.0,-1.8,92.893,-46.2,1.25,5099.1,1000.0,2.0,0.0,47.0
