contact,duration,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,contacts,financial,campaigns,demographic
1,155,1.4,93.444,-36.1,4.966,5228.1,1000,0,0,51
0,303,1.1,93.994,-36.4,4.859,5191.0,1003,1,0,38
1,164,1.4,93.444,-36.1,4.965,5228.1,1000,2,0,60
1,179,-1.8,93.075,-47.1,1.405,5099.1,1001,1,0,45
0,1348,-1.8,93.075,-47.1,1.405,5099.1,1003,2,0,62
1,262,-1.8,93.369,-34.8,0.634,5008.7,1001,1,0,69
0,42,1.1,93.994,-36.4,4.864,5191.0,1010,1,0,39
1,252,1.4,93.918,-42.7,4.963,5228.1,1000,1,0,36
1,46,1.4,93.918,-42.7,4.957,5228.1,1000,1,0,38
1,239,-1.8,92.893,-46.2,1.344,5099.1,1000,1,0,42
0,442,1.4,94.465,-41.8,4.959,5228.1,1000,0,0,38
1,196,-1.8,93.075,-47.1,1.365,5099.1,4,0,3,72
1,410,-1.8,92.893,-46.2,1.334,5099.1,1000,1,0,25
1,390,-1.1,94.199,-37.5,0.878,4963.6,1001,1,0,43
1,135,1.4,93.444,-36.1,4.963,5228.1,1002,0,0,55
1,346,-1.7,94.215,-40.3,0.802,4991.6,1001,0,2,38
1,107,1.4,93.918,-42.7,4.963,5228.1,1000,2,0,40
1,185,1.4,93.918,-42.7,4.961,5228.1,1000,1,0,30
1,69,-2.9,92.201,-31.4,0.821,5076.2,1003,1,3,45
1,261,1.4,93.918,-42.7,4.958,5228.1,1000,1,0,37
0,166,1.1,93.994,-36.4,4.858,5191.0,1000,0,0,42
1,362,-0.1,93.2,-42.0,4.021,5195.8,1000,1,0,52
1,166,1.4,93.444,-36.1,4.963,5228.1,1000,0,0,51
0,786,1.4,94.465,-41.8,4.961,5228.1,1000,1,0,52
1,565,-1.8,92.893,-46.2,1.244,5099.1,1000,1,0,37
1,205,-1.8,92.893,-46.2,1.344,5099.1,1001,1,0,43
1,136,-1.8,92.893,-46.2,1.281,5099.1,1001,5,0,39
0,59,1.4,93.444,-36.1,4.963,5228.1,1000,1,0,38
0,323,1.1,93.994,-36.4,4.86,5191.0,1000,2,0,32
0,1165,1.1,93.994,-36.4,4.86,5191.0,1000,2,0,52
1,135,-2.9,92.469,-33.6,1.072,5076.2,1002,1,2,59
1,282,-1.8,93.075,-47.1,1.415,5099.1,1001,1,0,71
1,212,-2.9,92.201,-31.4,0.859,5076.2,1000,1,0,67
1,85,1.4,93.444,-36.1,4.963,5228.1,1000,2,0,43
0,27,1.4,94.465,-41.8,4.959,5228.1,1000,1,0,43
0,375,1.4,94.465,-41.8,4.959,5228.1,1000,1,0,37
0,162,1.1,93.994,-36.4,4.857,5191.0,1000,0,0,42
1,197,1.4,93.444,-36.1,4.966,5228.1,1001,0,0,43
0,697,1.4,93.444,-36.1,4.965,5228.1,1004,1,0,66
0,166,1.4,94.465,-41.8,4.961,5228.1,1000,1,0,63
1,161,-1.8,92.893,-46.2,1.299,5099.1,1000,1,0,59
1,131,-1.8,92.893,-46.2,1.266,5099.1,1001,0,0,45
0,179,1.4,94.465,-41.8,4.866,5228.1,1000,2,0,63
1,740,1.4,93.918,-42.7,4.962,5228.1,1000,2,0,40
1,333,-2.9,92.963,-40.8,1.268,5076.2,1000,1,0,60
0,247,1.1,93.994,-36.4,4.855,5191.0,1000,1,0,29
0,360,-1.8,93.876,-40.0,0.682,5008.7,8,0,3,59
0,199,1.4,94.465,-41.8,4.962,5228.1,1000,1,0,46
1,212,-1.8,92.893,-46.2,1.313,5099.1,1001,0,0,41
0,109,1.1,93.994,-36.4,4.864,5191.0,1000,1,0,46
0,530,1.1,93.994,-36.4,4.858,5191.0,1001,1,0,43
1,559,1.4,93.918,-42.7,4.962,5228.1,1001,2,0,44
1,49,-0.1,93.2,-42.0,4.12,5195.8,1002,1,2,48
1,435,1.4,93.444,-36.1,4.965,5228.1,1002,1,0,48
1,114,-2.9,92.963,-40.8,1.252,5076.2,1002,1,0,67
1,300,-1.8,92.893,-46.2,1.291,5099.1,1002,1,0,42
1,50,1.4,93.444,-36.1,4.966,5228.1,1002,1,0,61
1,386,1.4,93.444,-36.1,4.963,5228.1,1002,1,0,39
1,275,1.4,93.918,-42.7,4.962,5228.1,1000,1,0,60
1,121,1.4,93.444,-36.1,4.963,5228.1,1000,1,0,52
0,77,1.1,93.994,-36.4,4.858,5191.0,1001,1,0,41
0,131,1.1,93.994,-36.4,4.858,5191.0,1001,1,0,49
1,22,-1.8,92.893,-46.2,1.244,5099.1,1006,2,2,35
1,318,-1.8,92.893,-46.2,1.344,5099.1,1002,1,0,49
0,246,1.4,94.465,-41.8,4.961,5228.1,1002,0,0,63
1,107,-1.8,92.893,-46.2,1.344,5099.1,1001,0,2,50
1,123,-1.8,92.893,-46.2,1.264,5099.1,1001,1,0,69
1,58,1.4,93.918,-42.7,4.961,5228.1,1001,2,0,36
1,175,-0.1,93.2,-42.0,4.021,5195.8,1003,2,2,59
0,178,1.1,93.994,-36.4,4.858,5191.0,1000,4,0,42
0,119,1.1,93.994,-36.4,4.857,5191.0,1001,1,0,43
1,649,1.4,93.444,-36.1,4.967,5228.1,1001,2,0,43
0,125,1.1,93.994,-36.4,4.856,5191.0,1002,0,0,40
0,227,1.1,93.994,-36.4,4.857,5191.0,1000,0,0,36
0,10,1.4,94.465,-41.8,4.959,5228.1,1026,1,0,38
1,112,-0.1,93.2,-42.0,4.153,5195.8,1001,0,0,43
1,101,1.4,93.918,-42.7,4.96,5228.1,1000,0,0,47
1,124,-1.8,93.075,-47.1,1.365,5099.1,1001,1,2,42
1,185,1.4,93.918,-42.7,4.962,5228.1,1000,2,0,56
1,200,-1.8,92.893,-46.2,1.344,5099.1,1002,1,0,49
1,851,1.4,93.444,-36.1,4.967,5228.1,1003,0,0,53
1,257,1.4,93.918,-42.7,4.958,5228.1,1001,0,0,66
1,304,-1.8,92.893,-46.2,1.291,5099.1,1002,1,0,46
0,104,1.4,93.918,-42.7,4.961,5228.1,1000,2,0,65
1,56,-1.8,92.893,-46.2,1.291,5099.1,1000,0,0,45
0,991,1.4,93.918,-42.7,4.966,5228.1,1000,1,0,44
0,316,1.1,93.994,-36.4,4.859,5191.0,1006,2,0,59
0,123,1.4,94.465,-41.8,4.961,5228.1,1000,2,0,33
1,91,1.4,93.444,-36.1,4.962,5228.1,1010,1,0,49
1,135,-2.9,92.201,-31.4,0.883,5076.2,1000,0,0,80
0,41,1.1,93.994,-36.4,4.864,5191.0,1002,0,0,65
0,58,1.1,93.994,-36.4,4.864,5191.0,1001,2,0,40
0,105,1.4,94.465,-41.8,4.962,5228.1,1000,1,0,34
1,300,1.4,93.444,-36.1,4.963,5228.1,1000,1,0,45
1,41,1.4,93.918,-42.7,4.963,5228.1,1004,2,0,42
0,64,1.4,94.465,-41.8,4.967,5228.1,1000,1,0,58
0,74,1.1,93.994,-36.4,4.859,5191.0,1002,0,0,39
1,272,-1.8,92.893,-46.2,1.281,5099.1,1004,1,2,51
0,53,1.4,94.465,-41.8,4.865,5228.1,1001,1,0,63
1,166,-1.8,92.893,-46.2,1.266,5099.1,1002,0,0,26
1,315,-0.1,93.2,-42.0,4.076,5195.8,1002,0,0,55
1,109,1.4,93.918,-42.7,4.962,5228.1,1000,1,0,33
1,189,-1.8,92.893,-46.2,1.25,5099.1,1002,1,0,39
0,458,1.4,94.465,-41.8,4.959,5228.1,1000,1,0,60
0,14,-0.1,93.2,-42.0,4.191,5195.8,1000,2,0,44
0,1218,1.1,93.994,-36.4,4.858,5191.0,1002,0,0,43
1,318,-1.7,94.027,-38.3,0.896,4991.6,1001,0,0,37
1,357,1.4,93.918,-42.7,4.96,5228.1,1000,1,0,48
0,828,1.4,94.465,-41.8,4.864,5228.1,1000,2,0,53
0,117,1.1,93.994,-36.4,4.855,5191.0,1000,2,0,36
0,424,1.1,93.994,-36.4,4.857,5191.0,1001,0,0,48
0,117,1.1,93.994,-36.4,4.857,5191.0,1001,1,0,62
1,157,-0.1,93.2,-42.0,4.153,5195.8,1001,3,0,71
0,237,1.1,93.994,-36.4,4.857,5191.0,1001,0,0,45
0,373,1.1,93.994,-36.4,4.857,5191.0,1000,1,0,59
0,139,1.4,94.465,-41.8,4.967,5228.1,1001,0,0,47
1,368,-1.8,92.893,-46.2,1.244,5099.1,1001,0,0,65
1,66,-1.8,92.893,-46.2,1.266,5099.1,1002,1,2,36
1,315,-2.9,92.201,-31.4,0.843,5076.2,1000,1,0,77
1,800,1.4,93.918,-42.7,4.962,5228.1,1001,1,0,50
0,239,1.1,93.994,-36.4,4.855,5191.0,1001,1,0,41
0,74,1.4,94.465,-41.8,4.962,5228.1,1000,1,0,40
0,9,1.4,94.465,-41.8,4.959,5228.1,1013,0,0,36
1,227,-1.8,92.893,-46.2,1.334,5099.1,1001,1,0,50
0,561,1.4,94.465,-41.8,4.866,5228.1,1002,1,0,53
0,605,1.4,94.465,-41.8,4.864,5228.1,1000,1,0,35
0,53,1.4,94.465,-41.8,4.959,5228.1,1010,2,0,46
0,155,-1.8,92.893,-46.2,1.291,5099.1,1001,2,0,36
0,95,1.1,93.994,-36.4,4.859,5191.0,1000,1,0,58
1,170,1.4,93.444,-36.1,4.965,5228.1,1002,3,0,46
0,280,-2.9,92.201,-31.4,0.859,5076.2,1002,0,0,74
0,131,1.4,94.465,-41.8,4.864,5228.1,1000,2,0,67
1,198,-1.8,92.893,-46.2,1.334,5099.1,1000,2,0,42
0,169,1.4,94.465,-41.8,4.961,5228.1,1001,1,0,57
0,638,1.4,94.465,-41.8,4.961,5228.1,1000,4,0,45
0,384,1.4,94.465,-41.8,4.967,5228.1,1001,1,0,57
1,178,-0.1,93.2,-42.0,4.12,5195.8,1002,1,0,58
1,181,1.4,93.444,-36.1,4.968,5228.1,1002,1,0,64
1,343,-1.7,94.027,-38.3,0.886,4991.6,1000,0,0,39
0,181,1.1,93.994,-36.4,4.857,5191.0,1000,1,0,32
1,114,-0.1,93.2,-42.0,4.153,5195.8,1004,0,0,49
1,417,-1.8,93.876,-40.0,0.699,5008.7,1001,2,0,56
0,636,1.4,94.465,-41.8,4.866,5228.1,1000,0,0,38
0,105,-0.1,93.2,-42.0,4.191,5195.8,1002,2,0,55
1,157,-1.8,92.893,-46.2,1.25,5099.1,1002,2,2,42
1,101,-0.1,93.2,-42.0,4.191,5195.8,1001,1,0,48
1,970,-1.8,93.075,-47.1,1.365,5099.1,1001,1,2,44
1,43,1.4,93.444,-36.1,4.965,5228.1,1000,1,0,58
0,27,1.1,93.994,-36.4,4.859,5191.0,1000,0,0,43
1,70,-0.1,93.2,-42.0,4.191,5195.8,1000,1,0,68
0,36,-0.1,93.2,-42.0,4.076,5195.8,1002,0,0,42
1,69,1.4,93.444,-36.1,4.965,5228.1,1001,0,0,59
0,105,1.4,94.465,-41.8,4.865,5228.1,1010,0,0,47
0,27,1.4,94.465,-41.8,4.959,5228.1,1004,2,0,58
1,191,-1.8,92.893,-46.2,1.313,5099.1,1000,2,0,36
1,196,-1.8,93.369,-34.8,0.635,5008.7,1003,0,2,41
0,29,1.4,93.444,-36.1,4.964,5228.1,1020,2,0,61
1,71,-3.4,92.649,-30.1,0.715,5017.5,1002,0,2,76
1,184,1.4,93.918,-42.7,4.963,5228.1,1002,2,0,43
1,215,1.4,93.444,-36.1,4.964,5228.1,1000,1,0,57
0,251,1.1,93.994,-36.4,4.857,5191.0,1000,1,0,39
1,542,-1.8,92.893,-46.2,1.344,5099.1,1004,0,2,36
1,256,-0.1,93.2,-42.0,4.076,5195.8,1003,1,0,51
1,77,1.4,93.918,-42.7,4.962,5228.1,1000,2,0,60
0,123,-2.9,92.469,-33.6,1.007,5076.2,1003,1,0,41
1,469,-1.8,93.075,-47.1,1.405,5099.1,1002,0,0,38
1,688,-0.1,93.2,-42.0,4.076,5195.8,1001,1,0,41
0,396,1.1,93.994,-36.4,4.857,5191.0,1000,2,0,56
0,408,1.1,93.994,-36.4,4.857,5191.0,1001,0,0,34
0,322,1.1,93.994,-36.4,4.864,5191.0,1001,1,0,40
0,492,1.1,93.994,-36.4,4.857,5191.0,1001,1,0,66
1,128,-3.4,92.431,-26.9,0.74,5017.5,11,0,4,42
1,1197,1.4,93.444,-36.1,4.964,5228.1,1005,1,0,41
1,192,1.4,93.444,-36.1,4.963,5228.1,1005,1,0,59
1,231,1.4,93.444,-36.1,4.964,5228.1,1000,2,0,41
0,844,1.1,93.994,-36.4,4.859,5191.0,1000,2,0,57
1,117,-1.8,93.075,-47.1,1.405,5099.1,1000,1,0,41
0,16,1.4,94.465,-41.8,4.959,5228.1,1003,2,0,56
0,100,1.4,94.465,-41.8,4.865,5228.1,1001,0,0,38
0,172,1.1,93.994,-36.4,4.859,5191.0,1003,0,0,53
1,193,-1.8,92.893,-46.2,1.354,5099.1,1001,1,2,66
1,63,1.4,93.444,-36.1,4.966,5228.1,1000,0,0,35
0,467,1.1,93.994,-36.4,4.857,5191.0,1001,2,0,51
1,167,-1.7,94.055,-39.8,0.761,4991.6,1001,1,0,48
1,607,1.4,93.444,-36.1,4.968,5228.1,1002,1,0,50
1,456,-1.8,92.893,-46.2,1.313,5099.1,1002,1,2,42
1,124,-0.1,93.2,-42.0,4.021,5195.8,1001,1,0,45
1,304,-1.8,92.893,-46.2,1.299,5099.1,1001,1,2,45
0,215,1.1,93.994,-36.4,4.858,5191.0,1000,0,0,36
0,194,1.1,93.994,-36.4,4.857,5191.0,1002,1,0,49
1,89,-2.9,92.963,-40.8,1.268,5076.2,1001,1,0,36
1,123,-2.9,92.201,-31.4,0.861,5076.2,1000,0,0,42
1,44,-1.8,92.893,-46.2,1.25,5099.1,1000,2,0,52
1,246,1.4,93.444,-36.1,4.966,5228.1,1002,0,0,53
1,19,1.4,93.918,-42.7,4.962,5228.1,1013,4,0,69
1,150,1.4,93.444,-36.1,4.965,5228.1,1002,1,0,65
0,181,1.1,93.994,-36.4,4.857,5191.0,1000,2,0,39
1,162,-1.8,92.893,-46.2,1.25,5099.1,1002,0,2,45
0,742,1.1,93.994,-36.4,4.864,5191.0,1001,1,0,42
1,75,-1.8,92.893,-46.2,1.291,5099.1,1004,1,0,37
1,236,1.4,93.918,-42.7,4.96,5228.1,1000,1,0,62
1,339,-0.1,93.2,-42.0,4.12,5195.8,1002,1,0,44
1,154,-1.8,92.893,-46.2,1.281,5099.1,1001,0,0,49
1,101,1.4,93.918,-42.7,4.957,5228.1,1006,0,0,49
0,67,1.4,94.465,-41.8,4.865,5228.1,1001,1,0,58
1,391,-1.8,92.893,-46.2,1.327,5099.1,1000,1,0,41
1,114,-1.8,93.876,-40.0,0.699,5008.7,1002,0,0,84
1,83,1.4,93.918,-42.7,4.963,5228.1,1003,1,0,44
0,57,-1.8,92.893,-46.2,1.266,5099.1,1000,2,0,40
1,210,1.4,93.444,-36.1,4.964,5228.1,1002,1,0,56
0,98,1.1,93.994,-36.4,4.857,5191.0,1000,0,0,38
1,198,1.4,93.444,-36.1,4.968,5228.1,1003,1,0,53
1,690,1.4,93.444,-36.1,4.965,5228.1,1000,5,0,44
0,191,1.1,93.994,-36.4,4.859,5191.0,1000,1,0,40
0,78,1.4,94.465,-41.8,4.961,5228.1,1004,1,0,58
1,108,1.4,93.918,-42.7,4.957,5228.1,1000,1,0,38
1,100,1.4,93.918,-42.7,4.96,5228.1,1003,0,0,45
0,36,1.1,93.994,-36.4,4.858,5191.0,1000,2,0,37
0,442,1.4,94.465,-41.8,4.865,5228.1,1010,2,0,49
1,487,-1.8,92.893,-46.2,1.264,5099.1,5,1,3,49
1,175,1.4,93.444,-36.1,4.966,5228.1,1000,1,0,46
0,191,1.4,94.465,-41.8,4.96,5228.1,1000,2,0,42
1,210,-1.8,92.893,-46.2,1.291,5099.1,1001,1,0,40
1,197,1.4,93.918,-42.7,4.961,5228.1,1000,1,0,46
0,167,1.4,94.465,-41.8,4.961,5228.1,1001,1,0,62
1,168,-0.1,93.2,-42.0,4.12,5195.8,1000,1,0,59
0,20,1.1,93.994,-36.4,4.856,5191.0,1011,0,0,43
1,127,1.4,93.918,-42.7,4.96,5228.1,1003,1,0,34
1,95,1.4,93.918,-42.7,4.962,5228.1,1000,0,0,60
1,349,1.4,93.918,-42.7,4.963,5228.1,1000,0,0,41
1,119,-0.1,93.2,-42.0,4.191,5195.8,1000,1,0,45
0,140,1.4,94.465,-41.8,4.961,5228.1,1000,1,0,43
1,65,1.4,93.918,-42.7,4.962,5228.1,1004,1,0,47
0,54,1.4,94.465,-41.8,4.962,5228.1,1003,1,0,41
1,70,1.4,93.918,-42.7,4.963,5228.1,1001,0,0,39
0,62,1.4,94.465,-41.8,4.959,5228.1,1003,2,0,47
1,693,-1.8,92.893,-46.2,1.25,5099.1,1005,2,2,43
1,265,-1.1,94.199,-37.5,0.886,4963.6,10,0,4,45
1,89,-0.1,93.2,-42.0,4.153,5195.8,1000,2,0,41
0,197,1.4,94.465,-41.8,4.866,5228.1,1000,1,0,46
1,154,-1.8,93.075,-47.1,1.498,5099.1,1000,2,0,40
1,483,1.4,93.918,-42.7,4.962,5228.1,1001,1,0,34
1,150,1.4,93.444,-36.1,4.966,5228.1,1001,1,0,57
1,58,-0.1,93.2,-42.0,4.191,5195.8,1000,1,0,55
0,767,1.4,94.465,-41.8,4.864,5228.1,1001,0,0,38
1,164,-0.1,93.2,-42.0,4.12,5195.8,1001,0,0,59
1,177,-1.8,93.075,-47.1,1.41,5099.1,1000,1,0,65
0,345,-3.4,92.649,-30.1,0.715,5017.5,1001,0,0,38
1,160,1.4,93.444,-36.1,4.964,5228.1,1002,1,0,70
1,1258,-0.1,93.2,-42.0,4.076,5195.8,1001,2,0,48
1,342,1.4,93.918,-42.7,4.963,5228.1,1001,1,0,37
1,132,-3.4,92.431,-26.9,0.739,5017.5,1000,1,0,43
1,580,-1.8,92.893,-46.2,1.299,5099.1,1000,1,0,41
0,428,1.1,93.994,-36.4,4.856,5191.0,1000,1,0,37
0,192,1.1,93.994,-36.4,4.86,5191.0,1002,1,0,61
0,247,1.1,93.994,-36.4,4.857,5191.0,1000,0,0,53
0,288,1.1,93.994,-36.4,4.857,5191.0,1002,2,0,59
0,494,1.4,93.918,-42.7,4.957,5228.1,1001,1,0,32
0,32,1.1,93.994,-36.4,4.857,5191.0,1002,0,0,49
1,112,1.4,93.444,-36.1,4.964,5228.1,1001,1,0,58
1,171,-1.8,93.876,-40.0,0.682,5008.7,10,1,4,74
0,157,1.1,93.994,-36.4,4.857,5191.0,1001,0,0,52
1,446,1.4,93.918,-42.7,4.961,5228.1,1000,1,0,58
1,209,1.4,93.918,-42.7,4.96,5228.1,1000,1,0,43
0,43,-1.8,93.075,-47.1,1.405,5099.1,1002,1,0,60
1,208,-1.8,93.749,-34.6,0.64,5008.7,1003,0,2,47
0,47,1.1,93.994,-36.4,4.859,5191.0,1000,2,0,38
0,25,1.4,94.465,-41.8,4.959,5228.1,1025,3,0,30
1,142,-0.1,93.2,-42.0,4.076,5195.8,1002,0,2,69
1,58,1.4,93.444,-36.1,4.968,5228.1,1000,0,0,62
1,53,1.4,93.918,-42.7,4.968,5228.1,1000,2,0,44
0,25,1.1,93.994,-36.4,4.858,5191.0,1000,2,0,49
1,135,-0.1,93.2,-42.0,4.191,5195.8,1000,1,0,37
1,74,-1.8,92.893,-46.2,1.334,5099.1,1007,2,3,53
0,357,1.1,93.994,-36.4,4.857,5191.0,1002,1,0,41
1,372,-1.7,94.027,-38.3,0.904,4991.6,9,0,4,59
1,362,-1.8,92.893,-46.2,1.354,5099.1,1004,1,0,38
0,263,1.1,93.994,-36.4,4.855,5191.0,1004,1,0,35
0,85,1.4,94.465,-41.8,4.967,5228.1,1002,2,0,43
1,124,1.4,93.444,-36.1,4.963,5228.1,1000,0,0,74
1,415,-3.0,92.713,-33.0,0.721,5023.5,1002,0,3,48
1,130,-0.1,93.2,-42.0,4.191,5195.8,1002,1,2,52
0,153,1.1,93.994,-36.4,4.857,5191.0,1002,1,0,30
1,86,-0.1,93.2,-42.0,4.153,5195.8,1000,1,0,71
1,18,1.4,93.918,-42.7,4.962,5228.1,1006,1,0,52
1,150,1.4,93.918,-42.7,4.961,5228.1,1004,1,0,46
1,251,-0.1,93.2,-42.0,4.12,5195.8,1001,1,2,36
1,494,-1.8,92.843,-50.0,1.51,5099.1,1000,2,0,37
1,75,-0.1,93.2,-42.0,4.021,5195.8,1001,2,2,57
1,68,1.4,93.444,-36.1,4.964,5228.1,1001,1,0,56
1,180,-1.8,92.893,-46.2,1.354,5099.1,1000,1,0,62
1,767,-1.1,94.601,-49.5,1.0,4963.6,1002,0,0,56
1,211,1.4,93.918,-42.7,4.957,5228.1,1001,1,0,54
1,235,-1.8,93.369,-34.8,0.655,5008.7,8,1,3,41
1,96,1.4,93.918,-42.7,4.962,5228.1,1001,4,0,39
0,101,1.1,93.994,-36.4,4.857,5191.0,1001,1,0,32
1,140,1.4,93.444,-36.1,4.966,5228.1,1002,1,0,55
0,41,1.1,93.994,-36.4,4.857,5191.0,1001,0,0,35
1,228,-1.8,92.893,-46.2,1.344,5099.1,1001,2,2,43
0,84,-1.7,94.215,-40.3,0.889,4991.6,1000,0,0,61
0,634,1.1,93.994,-36.4,4.859,5191.0,1009,1,0,33
0,105,1.1,93.994,-36.4,4.857,5191.0,1000,3,0,45
1,274,-1.7,94.055,-39.8,0.767,4991.6,16,1,4,35
1,95,-2.9,92.963,-40.8,1.26,5076.2,1000,1,0,56
1,506,1.4,93.918,-42.7,4.958,5228.1,1000,2,0,42
1,147,-1.8,93.075,-47.1,1.405,5099.1,1001,4,0,47
0,472,1.1,93.994,-36.4,4.857,5191.0,1000,0,0,39
1,153,-0.1,93.2,-42.0,4.076,5195.8,1001,0,2,47
0,49,1.4,94.465,-41.8,4.967,5228.1,1001,0,0,65
1,222,-1.8,92.893,-46.2,1.299,5099.1,1002,0,0,50
1,100,-0.1,93.2,-42.0,4.021,5195.8,1001,0,0,35
1,327,1.4,93.918,-42.7,4.962,5228.1,1004,1,0,39
1,353,1.4,93.918,-42.7,4.963,5228.1,1000,2,0,43
0,340,1.4,93.918,-42.7,4.955,5228.1,1000,0,0,46
1,456,-1.8,92.893,-46.2,1.291,5099.1,1002,1,2,45
1,159,1.4,93.918,-42.7,4.957,5228.1,1001,1,0,34
1,65,-1.8,92.893,-46.2,1.281,5099.1,1001,0,0,40
0,195,1.1,93.994,-36.4,4.856,5191.0,1001,5,0,40
1,693,-1.8,93.075,-47.1,1.4,5099.1,1001,1,0,71
0,129,1.4,93.918,-42.7,4.961,5228.1,1002,1,0,31
1,120,-0.1,93.2,-42.0,4.076,5195.8,1003,1,0,59
1,149,1.4,93.918,-42.7,4.957,5228.1,1000,0,0,36
0,162,1.1,93.994,-36.4,4.857,5191.0,1001,2,0,57
1,195,1.4,93.918,-42.7,4.96,5228.1,1000,0,0,51
1,326,1.4,93.444,-36.1,4.964,5228.1,1002,1,0,53
1,507,-1.8,93.075,-47.1,1.372,5099.1,1002,1,0,37
0,259,1.1,93.994,-36.4,4.856,5191.0,1005,0,0,43
1,94,1.4,93.444,-36.1,4.964,5228.1,1001,2,0,39
1,148,-1.7,94.027,-38.3,0.904,4991.6,1001,4,0,45
1,109,1.4,93.444,-36.1,4.964,5228.1,1002,1,0,57
1,77,-0.1,93.2,-42.0,4.12,5195.8,1002,0,2,40
1,157,-1.8,92.893,-46.2,1.291,5099.1,1004,1,0,34
1,173,1.4,93.918,-42.7,4.962,5228.1,1000,1,0,40
0,330,1.4,94.465,-41.8,4.961,5228.1,1002,3,0,57
1,244,-0.1,93.2,-42.0,4.076,5195.8,1000,2,0,62
1,122,-1.8,92.893,-46.2,1.327,5099.1,1001,0,0,45
1,689,-1.8,92.893,-46.2,1.327,5099.1,1000,2,0,27
1,77,1.4,93.444,-36.1,4.964,5228.1,1004,0,0,50
0,367,1.4,94.465,-41.8,4.961,5228.1,1000,1,0,56
1,42,-0.1,93.2,-42.0,4.076,5195.8,1006,2,0,42
1,69,-3.4,92.649,-30.1,0.715,5017.5,1002,0,0,40
1,116,-2.9,92.201,-31.4,0.861,5076.2,1000,1,0,34
1,128,-1.8,93.369,-34.8,0.636,5008.7,9,1,3,36
0,248,1.1,93.994,-36.4,4.855,5191.0,1002,1,0,48
1,58,-1.8,92.893,-46.2,1.25,5099.1,1002,2,0,33
0,781,1.4,94.465,-41.8,4.958,5228.1,1001,0,0,46
1,80,1.4,93.918,-42.7,4.963,5228.1,1001,1,0,33
1,69,-0.1,93.2,-42.0,4.12,5195.8,1001,0,0,38
0,280,1.1,93.994,-36.4,4.856,5191.0,1000,1,0,61
1,218,-1.7,94.027,-38.3,0.905,4991.6,7,0,3,68
0,95,-0.1,93.2,-42.0,4.12,5195.8,1002,1,0,60
1,737,-1.7,94.055,-39.8,0.754,4991.6,1005,1,0,49
0,5,-1.8,93.075,-47.1,1.405,5099.1,1003,1,2,44
0,548,1.4,94.465,-41.8,4.865,5228.1,1001,4,0,44
1,145,-1.8,92.893,-46.2,1.344,5099.1,1000,1,0,60
1,377,-1.8,92.893,-46.2,1.264,5099.1,1000,0,0,50
1,283,-1.8,92.893,-46.2,1.266,5099.1,1000,0,0,33
1,120,1.4,93.918,-42.7,4.96,5228.1,1002,0,0,52
1,1150,1.4,93.918,-42.7,4.958,5228.1,1002,0,0,27
1,190,-1.8,92.893,-46.2,1.259,5099.1,1000,0,0,63
1,189,1.4,93.918,-42.7,4.968,5228.1,1001,0,0,40
1,168,-1.8,92.893,-46.2,1.327,5099.1,1000,1,0,55
1,117,1.4,93.444,-36.1,4.968,5228.1,1000,1,0,35
0,170,1.1,93.994,-36.4,4.855,5191.0,1000,1,0,41
1,721,-1.8,93.075,-47.1,1.453,5099.1,1003,0,0,43
1,320,-3.4,92.649,-30.1,0.715,5017.5,1002,1,3,42
1,251,-1.1,94.199,-37.5,0.876,4963.6,10,2,4,37
1,381,1.4,93.918,-42.7,4.96,5228.1,1000,1,0,46
1,332,-1.8,92.893,-46.2,1.266,5099.1,1002,1,2,32
1,431,-2.9,92.963,-40.8,1.26,5076.2,1003,2,3,32
1,105,1.4,93.444,-36.1,4.965,5228.1,1001,0,0,57
1,253,-0.1,93.2,-42.0,4.191,5195.8,1001,1,2,47
1,247,-1.7,94.055,-39.8,0.754,4991.6,5,0,4,37
1,709,-1.8,92.843,-50.0,1.538,5099.1,1001,0,0,48
1,96,-1.8,93.075,-47.1,1.405,5099.1,1002,1,2,52
0,560,1.4,94.465,-41.8,4.959,5228.1,1002,1,0,42
0,79,1.4,93.918,-42.7,4.962,5228.1,1002,0,0,32
1,58,1.4,93.444,-36.1,4.966,5228.1,1002,2,0,49
1,151,1.4,93.918,-42.7,4.962,5228.1,1001,2,0,31
1,12,-1.8,92.893,-46.2,1.25,5099.1,1004,0,0,45
1,297,-2.9,92.963,-40.8,1.262,5076.2,1002,1,3,38
1,281,1.4,93.918,-42.7,4.968,5228.1,1001,1,0,49
1,54,1.4,93.444,-36.1,4.962,5228.1,1001,1,0,57
1,101,1.4,93.444,-36.1,4.963,5228.1,1000,2,0,45
0,48,1.4,94.465,-41.8,4.864,5228.1,1001,0,0,29
1,110,-1.8,92.893,-46.2,1.354,5099.1,1003,1,0,48
1,62,1.4,93.918,-42.7,4.963,5228.1,1010,1,0,29
1,36,1.4,93.918,-42.7,4.961,5228.1,1001,1,0,33
1,363,1.4,93.444,-36.1,4.965,5228.1,1004,1,0,47
0,37,-0.1,93.2,-42.0,4.153,5195.8,1000,1,0,45
0,290,1.1,93.994,-36.4,4.859,5191.0,1000,1,0,38
0,137,1.4,93.918,-42.7,4.962,5228.1,1000,1,0,51
0,110,1.4,94.465,-41.8,4.864,5228.1,1003,0,0,45
